XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
580.090047,0.000001
580.572250,0.000001
581.054453,0.000001
581.536656,0.000001
582.018859,0.000001
582.501062,0.028860
582.983265,0.662231
583.465467,0.775431
583.947670,0.176949
584.429873,0.000001
584.912076,0.000001
585.394279,0.000001
585.876482,0.000001
586.358685,0.189777
586.840887,0.676693
587.323090,0.640522
587.805293,0.189070
588.287496,0.702997
588.769699,0.904203
589.251902,1.134451
589.734105,0.393635
590.216307,0.000001
590.698510,0.505217
591.180713,2.347735
591.662916,2.412880
592.145119,0.000001
592.627322,0.000001
593.109525,0.006582
593.591728,0.000001
594.073930,0.739422
594.556133,0.637818
595.038336,0.000001
595.520539,0.000001
596.002742,0.000001
596.484945,0.000001
596.967148,0.000001
597.449350,0.544826
597.931553,0.393816
598.413756,0.986447
598.895959,1.656056
599.378162,0.085862
599.860365,0.000001
600.342568,0.000001
600.824771,0.000001
601.306973,0.000001
601.789176,0.000001
602.271379,0.312709
602.753582,0.553962
603.235785,0.126796
603.717988,0.191776
604.200191,1.325422
604.682393,1.850828
605.164596,1.879051
605.646799,1.297913
606.129002,0.566255
606.611205,1.141768
607.093408,1.038241
607.575611,0.269753
608.057814,0.265931
608.540016,0.826430
609.022219,0.967629
609.504422,0.837831
609.986625,1.080501
610.468828,0.154116
610.951031,0.000001
611.433234,0.067723
611.915436,0.000001
612.397639,0.000001
612.879842,0.218712
613.362045,0.000001
613.844248,0.000001
614.326451,0.000001
614.808654,0.000001
615.290857,0.000001
615.773059,0.525662
616.255262,0.026248
616.737465,0.000001
617.219668,0.000001
617.701871,0.371124
618.184074,0.881512
618.666277,0.047724
619.148479,0.000001
619.630682,0.000001
620.112885,0.000001
620.595088,0.533081
621.077291,0.256278
621.559494,0.000001
622.041697,0.772768
622.523899,1.012312
623.006102,0.583309
623.488305,0.693780
623.970508,0.765717
624.452711,0.000001
624.934914,0.000001
625.417117,0.000001
625.899320,0.164557
626.381522,0.463337
626.863725,0.910492
627.345928,0.630930
627.828131,0.000001
628.310334,0.000001
628.792537,0.095384
629.274740,0.922185
629.756942,0.458036
630.239145,0.000001
630.721348,0.000001
631.203551,0.000001
631.685754,0.136511
632.167957,0.419509
632.650160,0.640492
633.132363,0.366851
633.614565,0.316625
634.096768,0.303587
634.578971,0.000001
635.061174,0.000001
635.543377,0.000001
636.025580,0.341257
636.507783,0.639093
636.989985,0.413170
637.472188,0.000001
637.954391,0.000001
638.436594,0.000001
638.918797,0.000001
639.401000,0.000001
639.883203,0.000001
640.365406,0.000001
640.847608,0.000001
641.329811,0.000001
641.812014,0.484909
642.294217,0.711397
642.776420,0.832281
643.258623,0.871740
643.740826,0.552039
644.223028,0.308119
644.705231,0.279708
645.187434,0.689170
645.669637,1.034628
646.151840,0.247874
646.634043,0.000001
647.116246,0.000001
647.598449,0.000001
648.080651,0.000001
