XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
648.562854,7.162668
649.045057,6.491163
649.527260,5.892419
650.009463,5.961070
650.491666,5.308177
650.973869,5.462347
651.456071,5.624100
651.938274,5.066727
652.420477,5.106910
652.902680,4.755961
653.384883,5.185263
653.867086,6.267405
654.349289,6.177139
654.831491,5.849682
655.313694,5.687750
655.795897,6.065897
656.278100,6.074032
656.760303,5.541554
657.242506,5.839756
657.724709,6.455800
658.206912,6.259456
658.689114,6.081346
659.171317,6.555943
659.653520,6.594896
660.135723,6.811732
660.617926,7.454350
661.100129,6.683365
661.582332,5.312952
662.064534,5.598475
662.546737,5.492618
663.028940,5.438734
663.511143,6.203315
663.993346,6.114884
664.475549,6.170458
664.957752,6.703101
665.439955,7.256976
665.922157,7.656188
666.404360,7.064751
666.886563,6.215685
667.368766,5.644491
667.850969,0.000001
668.333172,0.000001
668.815375,5.388653
669.297577,6.293580
669.779780,6.992442
670.261983,7.094882
670.744186,7.223684
671.226389,7.356927
671.708592,6.734660
672.190795,6.289689
672.672998,6.053028
673.155200,6.509529
673.637403,6.745772
674.119606,6.532944
674.601809,6.056272
675.084012,6.103105
675.566215,6.585912
676.048418,6.357401
676.530620,6.871309
677.012823,7.171997
677.495026,7.008350
677.977229,7.012028
678.459432,6.666388
678.941635,6.975011
679.423838,6.995960
679.906040,6.941432
680.388243,6.903632
680.870446,6.418855
681.352649,7.027898
681.834852,7.739731
682.317055,8.337391
682.799258,7.769228
683.281461,7.157193
683.763663,7.243602
684.245866,7.340240
684.728069,7.207131
685.210272,7.235502
685.692475,7.446282
686.174678,7.492541
686.656881,7.136579
687.139083,6.286226
687.621286,6.821596
688.103489,7.420081
688.585692,7.196447
689.067895,7.632528
689.550098,8.272897
690.032301,8.363435
690.514504,8.195164
690.996706,8.260331
691.478909,7.560083
691.961112,6.664772
692.443315,7.285296
692.925518,7.905454
693.407721,7.420915
693.889924,6.710661
694.372126,7.373270
694.854329,7.589402
695.336532,7.812699
695.818735,8.175930
696.300938,7.881898
696.783141,8.553537
697.265344,9.271063
697.747547,9.043007
698.229749,8.045956
698.711952,7.381565
699.194155,7.949060
699.676358,8.117888
700.158561,7.877027
700.640764,7.818918
701.122967,8.131470
701.605169,8.429636
702.087372,8.673963
702.569575,8.585556
703.051778,8.057383
703.533981,8.096807
704.016184,8.305300
704.498387,8.399362
704.980590,8.899114
705.462792,9.312828
705.944995,8.962680
706.427198,8.805660
706.909401,8.891450
707.391604,8.868358
707.873807,9.313714
708.356010,9.111971
708.838212,8.853831
709.320415,9.401628
709.802618,9.227832
710.284821,8.625847
710.767024,8.710803
711.249227,8.811930
711.731430,8.963124
712.213632,9.051374
712.695835,8.513333
713.178038,8.552471
713.660241,9.179628
714.142444,9.770114
714.624647,9.482343
715.106850,8.919610
715.589053,9.634795
716.071255,9.507073
716.553458,9.038104
717.035661,9.602862
717.517864,10.127933
718.000067,10.342239
718.482270,10.113147
718.964473,10.340733
719.446675,10.422997
719.928878,9.922862
720.411081,9.779656
720.893284,9.965401
721.375487,10.463277
721.857690,10.427405
722.339893,10.101010
722.822096,10.393523
723.304298,10.415248
723.786501,10.161262
724.268704,10.243993
724.750907,10.289130
725.233110,10.673236
725.715313,10.948089
726.197516,10.459980
726.679718,10.273408
727.161921,10.688950
727.644124,10.999714
728.126327,11.125637
728.608530,11.538375
729.090733,11.418779
729.572936,10.867053
730.055139,11.089863
730.537341,11.698780
731.019544,11.689431
731.501747,10.758136
731.983950,10.774460
732.466153,11.781634
732.948356,12.076653
733.430559,11.986717
733.912761,12.376545
734.394964,12.972839
734.877167,12.566014
735.359370,12.233705
735.841573,12.307879
736.323776,12.424076
736.805979,12.776495
737.288182,12.653704
737.770384,12.802971
738.252587,12.977919
738.734790,12.777438
739.216993,12.646036
739.699196,13.196954
740.181399,13.674072
740.663602,12.983021
741.145804,12.884510
741.628007,13.266492
742.110210,13.602648
742.592413,13.742511
743.074616,13.330127
743.556819,13.467862
744.039022,13.909615
744.521224,13.771608
745.003427,13.380698
745.485630,14.052095
745.967833,14.767439
746.450036,14.688146
746.932239,14.772710
747.414442,14.543234
747.896645,14.381999
748.378847,14.600633
748.861050,14.587894
749.343253,14.491347
749.825456,14.756150
750.307659,15.030913
750.789862,15.200932
751.272065,15.352680
751.754267,15.086720
752.236470,14.930078
752.718673,15.021331
753.200876,15.436553
753.683079,15.659245
754.165282,15.477672
754.647485,15.537161
755.129688,15.510840
755.611890,15.774292
756.094093,15.940311
756.576296,15.854382
757.058499,16.118190
757.540702,16.543828
758.022905,16.866354
758.505108,16.672012
758.987310,16.441855
759.469513,16.496360
759.951716,16.554217
760.433919,16.648822
760.916122,17.093820
761.398325,17.073221
761.880528,16.380582
762.362731,16.550114
762.844933,17.196839
763.327136,17.495817
763.809339,17.127679
764.291542,16.390801
764.773745,16.294864
765.255948,16.758944
765.738151,17.252227
766.220353,17.371660
766.702556,17.363037
767.184759,17.342104
767.666962,17.587819
768.149165,18.010489
768.631368,18.157776
769.113571,18.286216
769.595773,17.972425
770.077976,17.500405
770.560179,17.596235
771.042382,18.039433
771.524585,18.304519
772.006788,18.349825
772.488991,18.261035
772.971194,17.932189
773.453396,17.915417
773.935599,18.082538
774.417802,18.478951
774.900005,18.950215
775.382208,18.661751
775.864411,18.393036
776.346614,18.701048
776.828816,19.087682
777.311019,19.058181
777.793222,18.878629
778.275425,18.992654
778.757628,19.061093
779.239831,19.340694
779.722034,19.781674
780.204237,19.876492
780.686439,19.803039
781.168642,19.580159
781.650845,19.247144
782.133048,19.131521
782.615251,19.675306
783.097454,20.456317
783.579657,20.579951
784.061859,20.399900
784.544062,20.512698
785.026265,20.694875
785.508468,20.347930
785.990671,20.209458
786.472874,20.539382
786.955077,20.246515
787.437280,20.024417
787.919482,20.046622
788.401685,20.286198
788.883888,20.899660
789.366091,21.105085
789.848294,21.081495
790.330497,20.709743
790.812700,20.593269
791.294902,20.912005
791.777105,21.204311
792.259308,21.517510
792.741511,21.466620
793.223714,21.982143
793.705917,22.529533
794.188120,22.226495
794.670323,21.579103
795.152525,21.234339
795.634728,22.035337
796.116931,22.593470
796.599134,22.506335
797.081337,22.766356
797.563540,22.760168
798.045743,22.502997
798.527945,22.655674
799.010148,22.744380
799.492351,22.806843
799.974554,23.240369
800.456757,23.131278
800.938960,22.760225
801.421163,22.978317
801.903365,23.467099
802.385568,23.451508
802.867771,23.195607
803.349974,23.399539
803.832177,23.290473
804.314380,23.150889
804.796583,23.257364
805.278786,23.375993
805.760988,23.300270
806.243191,22.950689
806.725394,23.694501
807.207597,24.411029
807.689800,24.113684
808.172003,24.070678
808.654206,24.332007
809.136408,24.759426
809.618611,24.902745
810.100814,24.687143
810.583017,24.579985
811.065220,24.388948
811.547423,24.403897
812.029626,24.708567
812.511829,24.839226
812.994031,25.321572
813.476234,25.872006
813.958437,25.534923
814.440640,25.301198
814.922843,25.609798
815.405046,25.481511
815.887249,25.038455
816.369451,25.250832
816.851654,25.530165
817.333857,24.996106
817.816060,25.074152
818.298263,25.677773
818.780466,25.545364
819.262669,25.908798
819.744872,26.691843
820.227074,26.553698
820.709277,25.995291
821.191480,25.649825
821.673683,26.036210
822.155886,26.783060
822.638089,27.070947
823.120292,26.864678
823.602494,26.590897
824.084697,27.033420
824.566900,27.038738
825.049103,26.702619
825.531306,26.868858
826.013509,26.599224
826.495712,26.911667
826.977915,27.659245
827.460117,27.979258
827.942320,27.930256
828.424523,27.298082
828.906726,27.083689
829.388929,27.672779
829.871132,28.153867
830.353335,27.757009
830.835537,27.700926
831.317740,28.020093
831.799943,27.646734
832.282146,27.543007
832.764349,27.668309
833.246552,27.994293
833.728755,28.326180
834.210957,28.398922
834.693160,28.557301
835.175363,28.487132
835.657566,28.392030
836.139769,28.305982
836.621972,28.570417
837.104175,28.984802
837.586378,28.890000
838.068580,28.965954
838.550783,29.310686
839.032986,29.314527
839.515189,29.164071
839.997392,29.049297
840.479595,28.888377
840.961798,29.299520
841.444000,29.812943
841.926203,29.458314
842.408406,29.062294
842.890609,29.260834
843.372812,29.316228
843.855015,29.120961
844.337218,29.156582
844.819421,29.073515
845.301623,29.192094
845.783826,29.594063
846.266029,29.800625
846.748232,29.778493
847.230435,29.429966
847.712638,29.202786
848.194841,29.429248
848.677043,30.069590
849.159246,30.174050
849.641449,29.624918
850.123652,29.518735
850.605855,29.920771
851.088058,30.366324
851.570261,30.399105
852.052464,30.417246
852.534666,30.303205
853.016869,30.046901
853.499072,30.193272
853.981275,30.154536
854.463478,29.678286
854.945681,29.923677
855.427884,31.157989
855.910086,31.220832
856.392289,30.980305
856.874492,31.606540
857.356695,31.616845
857.838898,31.370893
858.321101,31.292605
858.803304,31.543443
859.285507,31.662360
859.767709,31.717171
860.249912,31.511203
860.732115,30.783306
861.214318,31.127367
861.696521,31.454109
862.178724,31.366922
862.660927,31.348291
863.143129,31.259167
863.625332,31.825241
864.107535,32.125556
864.589738,31.787659
865.071941,31.446793
865.554144,32.123416
866.036347,33.154832
866.518549,33.250679
867.000752,32.958000
867.482955,32.268140
867.965158,31.892882
868.447361,32.007889
868.929564,32.194744
869.411767,32.477895
869.893970,32.630124
870.376172,32.820217
870.858375,32.801461
871.340578,32.542993
871.822781,32.127985
872.304984,31.915672
872.787187,32.292861
873.269390,33.037842
873.751592,33.421981
874.233795,32.945619
874.715998,32.804228
875.198201,32.872590
875.680404,32.845608
876.162607,33.430474
876.644810,33.316366
877.127013,32.905529
877.609215,33.135805
878.091418,33.023615
878.573621,33.148491
879.055824,33.433050
879.538027,33.497224
880.020230,34.028352
880.502433,34.395287
880.984635,34.179827
881.466838,33.695965
881.949041,33.438416
882.431244,33.707589
882.913447,34.079008
883.395650,34.200850
883.877853,34.091944
884.360056,34.079635
884.842258,33.982657
885.324461,33.961712
885.806664,34.334532
886.288867,34.528032
886.771070,34.556449
887.253273,34.792448
887.735476,35.116775
888.217678,35.284731
888.699881,35.269977
889.182084,35.310574
889.664287,35.187486
890.146490,34.672295
890.628693,34.627841
891.110896,34.756800
891.593098,34.632164
892.075301,34.929930
892.557504,34.766445
893.039707,34.503762
893.521910,34.704600
894.004113,34.883911
894.486316,35.226372
894.968519,35.045919
895.450721,35.002826
895.932924,35.204885
896.415127,35.221812
896.897330,35.681038
897.379533,35.687362
897.861736,35.257120
898.343939,34.980615
898.826141,35.002350
899.308344,35.164016
899.790547,34.966906
900.272750,35.081822
900.754953,35.400387
901.237156,35.210797
901.719359,35.031913
902.201562,35.192062
902.683764,35.514416
903.165967,35.855859
903.648170,35.787539
904.130373,35.721243
904.612576,35.892455
905.094779,35.716745
905.576982,35.781651
906.059184,36.130458
906.541387,35.986471
907.023590,35.575575
907.505793,35.255799
907.987996,35.240269
908.470199,35.664016
908.952402,35.888578
909.434605,36.013749
909.916807,36.231605
910.399010,35.831940
910.881213,35.727284
911.363416,35.952038
911.845619,35.980928
912.327822,36.298001
912.810025,36.334768
913.292227,36.139541
913.774430,35.952434
914.256633,35.824884
914.738836,35.675016
915.221039,35.754891
915.703242,36.039882
916.185445,35.891684
916.667648,36.110653
917.149850,36.290455
917.632053,36.177734
918.114256,36.316795
918.596459,36.612013
919.078662,36.952748
919.560865,36.597093
920.043068,36.168811
920.525270,36.218729
921.007473,36.533439
921.489676,36.585931
921.971879,36.279295
922.454082,36.410670
922.936285,36.466685
923.418488,36.496781
923.900690,36.595147
924.382893,36.592394
924.865096,36.797880
925.347299,36.978146
925.829502,36.810182
926.311705,36.501768
926.793908,36.661826
927.276111,36.872581
927.758313,36.965478
928.240516,36.835467
928.722719,36.633940
929.204922,36.697088
929.687125,36.509857
930.169328,36.655808
930.651531,36.855638
931.133733,36.857230
931.615936,37.044432
932.098139,37.090710
932.580342,37.296024
933.062545,37.230979
933.544748,36.798624
934.026951,36.549358
934.509154,36.498804
934.991356,36.829766
935.473559,37.291392
935.955762,37.383116
936.437965,37.278239
936.920168,37.090181
937.402371,36.780288
937.884574,36.643824
938.366776,36.774555
938.848979,37.313696
939.331182,37.506796
939.813385,37.008298
940.295588,36.909839
940.777791,37.316332
941.259994,37.738707
941.742197,37.821180
942.224399,37.822556
942.706602,37.830751
943.188805,37.623463
943.671008,37.486976
944.153211,37.420232
944.635414,37.594987
945.117617,37.785038
945.599819,37.704336
946.082022,37.581845
946.564225,37.544141
947.046428,37.563209
947.528631,37.623713
948.010834,37.768801
948.493037,37.733445
948.975240,37.760933
949.457442,37.940018
949.939645,38.060917
950.421848,38.315037
950.904051,38.539404
951.386254,38.537061
951.868457,38.426319
952.350660,38.105057
952.832862,37.781745
953.315065,38.128947
953.797268,38.348632
954.279471,38.131788
954.761674,38.098344
955.243877,38.012211
955.726080,37.964343
956.208282,37.803283
956.690485,37.978346
957.172688,38.240921
957.654891,38.066273
958.137094,38.071095
958.619297,38.038958
959.101500,38.123811
959.583703,38.031043
960.065905,37.965474
960.548108,38.260257
961.030311,38.361345
961.512514,38.446624
961.994717,38.185338
962.476920,38.204019
962.959123,38.557605
963.441325,38.557690
963.923528,38.677334
964.405731,38.652252
964.887934,38.341340
965.370137,38.096729
965.852340,38.325654
966.334543,38.651644
966.816746,38.577300
967.298948,38.375794
967.781151,38.245238
968.263354,38.243539
968.745557,38.120573
969.227760,38.309623
969.709963,38.590164
970.192166,38.548196
970.674368,38.733719
971.156571,38.778675
971.638774,38.423001
972.120977,37.928785
972.603180,37.971827
973.085383,38.622125
973.567586,38.826919
974.049789,38.716016
974.531991,38.809040
975.014194,38.949248
975.496397,38.995526
975.978600,38.898903
976.460803,38.636846
976.943006,38.412811
977.425209,38.441220
977.907411,38.479656
978.389614,38.619231
978.871817,38.967544
979.354020,38.906602
979.836223,38.550500
980.318426,38.482713
980.800629,38.535922
981.282831,38.623560
981.765034,38.730957
982.247237,38.760412
982.729440,38.735567
983.211643,38.590335
983.693846,38.540278
984.176049,38.718609
984.658252,38.835314
985.140454,38.581550
985.622657,38.262690
986.104860,38.405664
986.587063,38.688712
987.069266,38.799388
987.551469,38.845067
988.033672,38.915076
988.515874,38.956030
988.998077,38.781033
989.480280,38.707631
989.962483,38.837749
990.444686,38.736263
990.926889,38.514418
991.409092,38.499787
991.891295,38.625695
992.373497,38.725472
992.855700,38.849073
993.337903,38.939058
993.820106,38.854708
994.302309,38.837747
994.784512,39.094208
995.266715,39.350798
995.748917,39.216066
996.231120,38.902710
996.713323,38.913480
997.195526,39.220329
997.677729,39.296027
998.159932,39.049784
998.642135,38.880534
999.124338,38.733749
999.606540,38.814754
1000.088743,39.014045
1000.570946,38.971070
1001.053149,39.036578
1001.535352,38.962431
1002.017555,38.886452
1002.499758,38.823293
1002.981960,38.741800
1003.464163,39.263509
1003.946366,39.640466
1004.428569,39.426146
1004.910772,39.073705
1005.392975,39.015596
1005.875178,39.070071
1006.357381,38.967233
1006.839583,39.330308
1007.321786,39.756768
1007.803989,39.750201
1008.286192,39.548646
1008.768395,39.552398
1009.250598,39.531603
1009.732801,39.101794
1010.215003,38.936406
1010.697206,39.048378
1011.179409,39.461938
1011.661612,39.664563
1012.143815,39.202919
1012.626018,38.816951
1013.108221,38.492945
1013.590423,38.399348
1014.072626,38.645342
1014.554829,39.165243
1015.037032,39.269835
1015.519235,38.749050
1016.001438,38.701472
1016.483641,38.816304
1016.965844,38.942931
1017.448046,39.068404
1017.930249,38.921606
1018.412452,38.788735
1018.894655,38.669618
1019.376858,38.680133
1019.859061,38.650815
1020.341264,38.706407
1020.823466,38.790731
1021.305669,38.649750
1021.787872,38.734803
1022.270075,38.821134
1022.752278,38.668009
1023.234481,38.882600
1023.716684,39.432421
1024.198887,39.697538
1024.681089,39.608118
1025.163292,39.162389
1025.645495,38.829424
1026.127698,38.879692
1026.609901,38.915152
1027.092104,38.931149
1027.574307,38.688784
1028.056509,38.550539
1028.538712,38.561888
1029.020915,38.512582
1029.503118,38.850604
1029.985321,39.028147
1030.467524,39.043510
1030.949727,39.255238
1031.431930,39.319905
1031.914132,39.240127
1032.396335,39.177056
1032.878538,39.006225
1033.360741,38.877328
1033.842944,39.174886
1034.325147,39.370787
1034.807350,39.379401
1035.289552,39.209609
1035.771755,38.948778
1036.253958,39.196296
1036.736161,39.036273
1037.218364,38.602205
1037.700567,38.604032
1038.182770,38.424922
1038.664973,38.290576
1039.147175,38.328714
1039.629378,38.348789
1040.111581,38.481767
1040.593784,38.555884
1041.075987,38.489268
1041.558190,38.545210
1042.040393,38.804749
1042.522595,39.017825
1043.004798,39.107078
1043.487001,38.933062
1043.969204,38.433304
1044.451407,38.191183
1044.933610,38.536177
1045.415813,38.833871
1045.898015,38.758935
1046.380218,38.829976
1046.862421,39.122599
1047.344624,38.997551
1047.826827,38.613306
1048.309030,38.512469
1048.791233,38.087913
1049.273436,37.820336
1049.755638,38.271585
1050.237841,38.457883
1050.720044,38.525705
1051.202247,38.787279
1051.684450,39.086887
1052.166653,39.217094
1052.648856,39.186531
1053.131058,39.248021
1053.613261,38.912829
1054.095464,38.578333
1054.577667,38.626440
1055.059870,38.801705
1055.542073,38.785536
1056.024276,38.756974
1056.506479,39.306742
1056.988681,39.415811
1057.470884,39.210221
1057.953087,39.167641
1058.435290,38.784659
1058.917493,38.660512
1059.399696,38.703510
1059.881899,38.898715
1060.364101,39.170677
1060.846304,39.057833
1061.328507,38.849098
1061.810710,38.779099
1062.292913,39.004388
1062.775116,39.069098
1063.257319,38.730695
1063.739522,38.413115
1064.221724,38.578886
1064.703927,38.894886
1065.186130,38.764127
1065.668333,38.871913
1066.150536,39.152123
1066.632739,39.104882
1067.114942,38.744813
1067.597144,38.193192
1068.079347,38.235533
1068.561550,38.596594
1069.043753,38.577164
1069.525956,38.487544
1070.008159,38.342766
1070.490362,38.214515
1070.972564,38.412218
1071.454767,38.598143
1071.936970,38.434578
1072.419173,38.222615
1072.901376,38.425891
1073.383579,38.672486
1073.865782,38.451399
1074.347985,38.187164
1074.830187,38.152517
1075.312390,38.403576
1075.794593,38.456955
1076.276796,38.236944
1076.758999,38.400178
1077.241202,38.468734
1077.723405,38.600170
1078.205607,38.804668
1078.687810,38.723182
1079.170013,39.040961
1079.652216,39.126311
1080.134419,38.815542
1080.616622,38.743558
1081.098825,38.315613
1081.581028,38.001072
1082.063230,38.361987
1082.545433,38.303284
1083.027636,37.959186
1083.509839,38.223680
1083.992042,38.607316
1084.474245,38.817315
1084.956448,38.764230
1085.438650,38.512937
1085.920853,38.550823
1086.403056,38.690877
1086.885259,38.791343
1087.367462,38.789864
1087.849665,38.553779
1088.331868,38.405079
1088.814071,38.373409
1089.296273,38.258729
1089.778476,38.394491
1090.260679,38.807003
1090.742882,38.931306
1091.225085,38.925318
1091.707288,39.048519
1092.189491,38.921204
1092.671693,38.606319
1093.153896,38.664730
1093.636099,38.789151
1094.118302,38.556109
1094.600505,38.606629
1095.082708,38.773682
1095.564911,38.638723
1096.047114,38.653522
1096.529316,38.494863
1097.011519,38.018343
1097.493722,37.992723
1097.975925,38.608260
1098.458128,39.022780
1098.940331,38.795025
1099.422534,38.679502
1099.904736,38.613104
1100.386939,38.338740
1100.869142,38.309364
1101.351345,38.440057
1101.833548,38.861248
1102.315751,39.012737
1102.797954,38.625163
1103.280156,38.508512
1103.762359,38.321128
1104.244562,38.442806
1104.726765,38.775392
1105.208968,38.432583
1105.691171,38.197790
1106.173374,38.229311
1106.655577,38.430056
1107.137779,38.709317
1107.619982,38.870442
1108.102185,39.138838
1108.584388,38.957255
1109.066591,38.656902
1109.548794,38.764413
1110.030997,38.848446
1110.513199,39.004202
1110.995402,38.859417
1111.477605,38.294782
1111.959808,38.273894
1112.442011,38.499824
1112.924214,38.420511
1113.406417,38.451085
1113.888620,38.428147
1114.370822,38.491271
1114.853025,38.775525
1115.335228,38.879162
1115.817431,38.914052
1116.299634,38.898520
1116.781837,38.910355
1117.264040,38.964388
1117.746242,38.883539
1118.228445,38.717213
1118.710648,38.694195
1119.192851,38.866468
1119.675054,38.602858
1120.157257,38.175817
1120.639460,38.188502
1121.121663,38.253754
1121.603865,38.426205
1122.086068,38.556331
1122.568271,38.396966
1123.050474,38.463023
1123.532677,38.846284
1124.014880,39.092238
1124.497083,38.873236
1124.979285,38.588455
1125.461488,38.559629
1125.943691,38.534661
1126.425894,38.466927
1126.908097,38.354090
1127.390300,38.553041
1127.872503,38.760541
1128.354706,38.613322
1128.836908,38.808457
1129.319111,38.918955
1129.801314,38.714423
1130.283517,38.851648
1130.765720,39.093866
1131.247923,39.014285
1131.730126,38.714093
1132.212328,38.446310
1132.694531,38.259989
1133.176734,38.436215
1133.658937,38.725088
1134.141140,38.761280
1134.623343,38.795473
1135.105546,38.902099
1135.587748,39.151351
1136.069951,39.089840
1136.552154,38.978121
1137.034357,39.474777
1137.516560,39.741967
1137.998763,39.334056
1138.480966,38.975246
1138.963169,39.026745
1139.445371,39.147234
1139.927574,39.245798
1140.409777,39.268956
1140.891980,39.027388
1141.374183,38.888831
1141.856386,39.027457
1142.338589,39.076348
1142.820791,39.098309
1143.302994,39.247206
1143.785197,39.277206
1144.267400,39.399084
1144.749603,39.433207
1145.231806,39.355519
1145.714009,39.338726
1146.196212,39.060640
1146.678414,39.128724
1147.160617,39.316485
1147.642820,39.250043
1148.125023,39.179106
1148.607226,38.880339
1149.089429,38.748786
1149.571632,38.882422
1150.053834,39.071038
1150.536037,39.074670
