XLabel,Wavenumber
YLabel,Response
FileType,Single Beam
DisplayDirection,20300
PeakDirection,20312
173.110829,-0.003627
173.593032,-0.001686
174.075234,-0.001129
174.557437,0.003213
175.039640,0.000121
175.521843,-0.000324
176.004046,-0.000607
176.486249,0.000019
176.968452,0.002835
177.450655,-0.000118
177.932857,0.001338
178.415060,-0.002102
178.897263,-0.000924
179.379466,0.000972
179.861669,0.001775
180.343872,0.002954
180.826075,0.000546
181.308277,0.003794
181.790480,0.003922
182.272683,0.004095
182.754886,0.002040
183.237089,0.003707
183.719292,0.003548
184.201495,-0.000449
184.683698,0.001281
185.165900,0.000724
185.648103,0.001439
186.130306,-0.000833
186.612509,0.000229
187.094712,-0.002248
187.576915,-0.001449
188.059118,0.002360
188.541320,0.003925
189.023523,0.017594
189.505726,0.011554
189.987929,-0.000614
190.470132,-0.004407
190.952335,-0.005889
191.434538,-0.000355
191.916741,-0.001162
192.398943,-0.001891
192.881146,-0.004058
193.363349,-0.003033
193.845552,-0.002500
194.327755,-0.001499
194.809958,0.000114
195.292161,-0.002486
195.774363,0.000219
196.256566,-0.000420
196.738769,0.000260
197.220972,-0.001375
197.703175,-0.003117
198.185378,-0.001098
198.667581,0.000846
199.149783,0.002756
199.631986,0.000528
200.114189,0.002582
200.596392,0.000255
201.078595,-0.000749
201.560798,0.000762
202.043001,-0.001101
202.525204,-0.000616
203.007406,0.001849
203.489609,0.003128
203.971812,-0.004477
204.454015,-0.003904
204.936218,0.000076
205.418421,0.002651
205.900624,0.004455
206.382826,-0.001449
206.865029,-0.003154
207.347232,-0.001182
207.829435,0.002597
208.311638,-0.000542
208.793841,-0.002679
209.276044,-0.002026
209.758247,-0.002288
210.240449,-0.000546
210.722652,-0.002344
211.204855,0.000311
211.687058,0.001865
212.169261,0.002438
212.651464,-0.003728
213.133667,-0.005576
213.615869,-0.000082
214.098072,-0.003029
214.580275,-0.000966
215.062478,-0.000770
215.544681,-0.000763
216.026884,-0.002043
216.509087,-0.002244
216.991290,-0.001123
217.473492,-0.004466
217.955695,-0.003617
218.437898,-0.006083
218.920101,-0.001969
219.402304,0.000879
219.884507,0.000688
220.366710,0.003353
220.848912,0.002720
221.331115,0.002617
221.813318,-0.000249
222.295521,0.000147
222.777724,-0.003835
223.259927,-0.005698
223.742130,-0.004375
224.224333,-0.004148
224.706535,-0.000707
