Time [s],CH0 [V],CH1 [V],CH2 [V],CH3 [V],
4.481480e+00,-0.144000000000, -18.400000000000, -1.120000000000, 0.360000000000,
4.481500e+00,-0.144000000000, -18.000000000000, -1.160000000000, 0.360000000000,
4.481520e+00,-0.148000000000, -18.400000000000, -1.120000000000, 0.380000000000,
4.481540e+00,-0.140000000000, -18.200000000000, -1.160000000000, 0.360000000000,
4.481560e+00,-0.144000000000, -18.000000000000, -1.140000000000, 0.380000000000,
4.481580e+00,-0.144000000000, -18.400000000000, -1.120000000000, 0.380000000000,
4.481600e+00,-0.144000000000, -18.000000000000, -1.100000000000, 0.380000000000,
4.481620e+00,-0.148000000000, -18.000000000000, -1.140000000000, 0.360000000000,
4.481640e+00,-0.148000000000, -18.000000000000, -1.100000000000, 0.360000000000,
4.481660e+00,-0.148000000000, -18.200000000000, -1.120000000000, 0.380000000000,
4.481680e+00,-0.144000000000, -18.000000000000, -1.100000000000, 0.360000000000,
4.481700e+00,-0.144000000000, -18.000000000000, -1.120000000000, 0.380000000000,
4.481720e+00,-0.144000000000, -18.000000000000, -1.100000000000, 0.400000000000,
4.481740e+00,-0.144000000000, -18.000000000000, -1.100000000000, 0.360000000000,
4.481760e+00,-0.156000000000, -18.000000000000, -1.080000000000, 0.380000000000,
4.481780e+00,-0.152000000000, -18.000000000000, -1.060000000000, 0.380000000000,
4.481800e+00,-0.152000000000, -18.000000000000, -1.100000000000, 0.360000000000,
4.481820e+00,-0.144000000000, -18.000000000000, -1.080000000000, 0.340000000000,
4.481840e+00,-0.144000000000, -18.000000000000, -1.100000000000, 0.360000000000,
4.481860e+00,-0.148000000000, -18.000000000000, -1.060000000000, 0.380000000000,
4.481880e+00,-0.152000000000, -18.000000000000, -1.080000000000, 0.360000000000,
4.481900e+00,-0.152000000000, -18.000000000000, -1.080000000000, 0.360000000000,
4.481920e+00,-0.144000000000, -18.000000000000, -1.080000000000, 0.380000000000,
4.481940e+00,-0.148000000000, -18.000000000000, -1.080000000000, 0.380000000000,
4.481960e+00,-0.148000000000, -18.000000000000, -1.080000000000, 0.360000000000,
4.481980e+00,-0.152000000000, -18.000000000000, -1.080000000000, 0.360000000000,
4.482000e+00,-0.156000000000, -18.200000000000, -1.060000000000, 0.380000000000,
4.482020e+00,-0.144000000000, -18.000000000000, -1.060000000000, 0.380000000000,
4.482040e+00,-0.148000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482060e+00,-0.152000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482080e+00,-0.152000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482100e+00,-0.148000000000, -18.000000000000, -1.060000000000, 0.400000000000,
4.482120e+00,-0.156000000000, -18.200000000000, -1.040000000000, 0.360000000000,
4.482140e+00,-0.148000000000, -18.000000000000, -1.040000000000, 0.400000000000,
4.482160e+00,-0.156000000000, -18.000000000000, -1.060000000000, 0.380000000000,
4.482180e+00,-0.152000000000, -18.200000000000, -1.040000000000, 0.380000000000,
4.482200e+00,-0.152000000000, -18.000000000000, -1.020000000000, 0.340000000000,
4.482220e+00,-0.160000000000, -18.200000000000, -1.020000000000, 0.360000000000,
4.482240e+00,-0.148000000000, -18.000000000000, -1.020000000000, 0.340000000000,
4.482260e+00,-0.156000000000, -17.800000000000, -1.060000000000, 0.360000000000,
4.482280e+00,-0.148000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482300e+00,-0.152000000000, -17.800000000000, -1.040000000000, 0.360000000000,
4.482320e+00,-0.160000000000, -18.000000000000, -1.020000000000, 0.360000000000,
4.482340e+00,-0.156000000000, -18.200000000000, -1.060000000000, 0.380000000000,
4.482360e+00,-0.152000000000, -18.000000000000, -1.020000000000, 0.420000000000,
4.482380e+00,-0.148000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482400e+00,-0.156000000000, -18.000000000000, -1.040000000000, 0.360000000000,
4.482420e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482440e+00,-0.156000000000, -18.200000000000, -1.040000000000, 0.340000000000,
4.482460e+00,-0.160000000000, -17.800000000000, -1.040000000000, 0.380000000000,
4.482480e+00,-0.160000000000, -18.200000000000, -1.000000000000, 0.340000000000,
4.482500e+00,-0.160000000000, -18.000000000000, -1.000000000000, 0.360000000000,
4.482520e+00,-0.152000000000, -18.000000000000, -1.020000000000, 0.360000000000,
4.482540e+00,-0.160000000000, -18.200000000000, -1.040000000000, 0.360000000000,
4.482560e+00,-0.160000000000, -18.200000000000, -1.020000000000, 0.360000000000,
4.482580e+00,-0.160000000000, -17.800000000000, -1.020000000000, 0.360000000000,
4.482600e+00,-0.156000000000, -18.200000000000, -1.020000000000, 0.360000000000,
4.482620e+00,-0.160000000000, -18.000000000000, -1.040000000000, 0.340000000000,
4.482640e+00,-0.156000000000, -17.800000000000, -1.040000000000, 0.340000000000,
4.482660e+00,-0.156000000000, -17.800000000000, -1.000000000000, 0.340000000000,
4.482680e+00,-0.160000000000, -18.000000000000, -1.040000000000, 0.340000000000,
4.482700e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482720e+00,-0.160000000000, -18.000000000000, -1.020000000000, 0.360000000000,
4.482740e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482760e+00,-0.156000000000, -18.000000000000, -1.020000000000, 0.320000000000,
4.482780e+00,-0.160000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482800e+00,-0.160000000000, -17.800000000000, -1.040000000000, 0.360000000000,
4.482820e+00,-0.160000000000, -17.800000000000, -1.020000000000, 0.320000000000,
4.482840e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482860e+00,-0.160000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482880e+00,-0.160000000000, -17.800000000000, -1.020000000000, 0.360000000000,
4.482900e+00,-0.164000000000, -17.800000000000, -1.020000000000, 0.320000000000,
4.482920e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.340000000000,
4.482940e+00,-0.164000000000, -17.800000000000, -1.020000000000, 0.360000000000,
4.482960e+00,-0.164000000000, -18.000000000000, -1.020000000000, 0.360000000000,
4.482980e+00,-0.164000000000, -17.800000000000, -1.060000000000, 0.340000000000,
4.483000e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.360000000000,
4.483020e+00,-0.168000000000, -17.800000000000, -1.040000000000, 0.360000000000,
4.483040e+00,-0.156000000000, -17.800000000000, -1.020000000000, 0.360000000000,
4.483060e+00,-0.164000000000, -18.000000000000, -1.020000000000, 0.340000000000,
4.483080e+00,-0.160000000000, -17.800000000000, -1.040000000000, 0.320000000000,
4.483100e+00,-0.164000000000, -17.800000000000, -1.040000000000, 0.360000000000,
4.483120e+00,-0.160000000000, -17.800000000000, -1.060000000000, 0.320000000000,
4.483140e+00,-0.168000000000, -17.800000000000, -1.060000000000, 0.320000000000,
4.483160e+00,-0.164000000000, -17.800000000000, -1.080000000000, 0.340000000000,
4.483180e+00,-0.164000000000, -17.800000000000, -1.060000000000, 0.340000000000,
4.483200e+00,-0.164000000000, -17.800000000000, -1.060000000000, 0.320000000000,
4.483220e+00,-0.160000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483240e+00,-0.164000000000, -18.000000000000, -1.080000000000, 0.340000000000,
4.483260e+00,-0.164000000000, -18.000000000000, -1.080000000000, 0.340000000000,
4.483280e+00,-0.164000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483300e+00,-0.164000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483320e+00,-0.168000000000, -17.800000000000, -1.080000000000, 0.300000000000,
4.483340e+00,-0.168000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483360e+00,-0.164000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483380e+00,-0.164000000000, -17.800000000000, -1.080000000000, 0.320000000000,
4.483400e+00,-0.168000000000, -18.000000000000, -1.080000000000, 0.300000000000,
4.483420e+00,-0.168000000000, -17.800000000000, -1.080000000000, 0.300000000000,
4.483440e+00,-0.168000000000, -18.000000000000, -1.100000000000, 0.320000000000,
4.483460e+00,-0.168000000000, -17.800000000000, -1.060000000000, 0.340000000000,
4.483480e+00,-0.168000000000, -17.800000000000, -1.100000000000, 0.320000000000,
4.483500e+00,-0.172000000000, -17.800000000000, -1.120000000000, 0.320000000000,
4.483520e+00,-0.168000000000, -17.800000000000, -1.140000000000, 0.300000000000,
4.483540e+00,-0.168000000000, -17.800000000000, -1.140000000000, 0.340000000000,
4.483560e+00,-0.168000000000, -17.800000000000, -1.120000000000, 0.340000000000,
4.483580e+00,-0.164000000000, -17.800000000000, -1.100000000000, 0.360000000000,
4.483600e+00,-0.168000000000, -17.800000000000, -1.120000000000, 0.360000000000,
4.483620e+00,-0.172000000000, -17.800000000000, -1.140000000000, 0.300000000000,
4.483640e+00,-0.172000000000, -17.800000000000, -1.140000000000, 0.300000000000,
4.483660e+00,-0.168000000000, -17.800000000000, -1.160000000000, 0.340000000000,
4.483680e+00,-0.168000000000, -17.800000000000, -1.140000000000, 0.320000000000,
4.483700e+00,-0.168000000000, -17.800000000000, -1.140000000000, 0.340000000000,
4.483720e+00,-0.172000000000, -17.800000000000, -1.160000000000, 0.320000000000,
4.483740e+00,-0.172000000000, -17.800000000000, -1.180000000000, 0.300000000000,
4.483760e+00,-0.164000000000, -17.800000000000, -1.180000000000, 0.320000000000,
4.483780e+00,-0.168000000000, -17.800000000000, -1.180000000000, 0.340000000000,
4.483800e+00,-0.172000000000, -17.800000000000, -1.160000000000, 0.340000000000,
4.483820e+00,-0.172000000000, -17.800000000000, -1.160000000000, 0.340000000000,
4.483840e+00,-0.172000000000, -17.800000000000, -1.160000000000, 0.320000000000,
4.483860e+00,-0.176000000000, -17.800000000000, -1.200000000000, 0.320000000000,
4.483880e+00,-0.172000000000, -17.800000000000, -1.160000000000, 0.340000000000,
4.483900e+00,-0.172000000000, -17.800000000000, -1.240000000000, 0.320000000000,
4.483920e+00,-0.172000000000, -17.800000000000, -1.180000000000, 0.320000000000,
4.483940e+00,-0.172000000000, -17.800000000000, -1.200000000000, 0.340000000000,
4.483960e+00,-0.172000000000, -17.800000000000, -1.200000000000, 0.320000000000,
4.483980e+00,-0.172000000000, -17.800000000000, -1.260000000000, 0.300000000000,
4.484000e+00,-0.172000000000, -17.800000000000, -1.200000000000, 0.300000000000,
4.484020e+00,-0.172000000000, -17.800000000000, -1.240000000000, 0.340000000000,
4.484040e+00,-0.176000000000, -17.800000000000, -1.280000000000, 0.320000000000,
4.484060e+00,-0.172000000000, -17.600000000000, -1.220000000000, 0.340000000000,
4.484080e+00,-0.172000000000, -17.800000000000, -1.260000000000, 0.320000000000,
4.484100e+00,-0.172000000000, -17.800000000000, -1.240000000000, 0.320000000000,
4.484120e+00,-0.168000000000, -17.600000000000, -1.220000000000, 0.340000000000,
4.484140e+00,-0.176000000000, -17.800000000000, -1.240000000000, 0.320000000000,
4.484160e+00,-0.176000000000, -17.800000000000, -1.260000000000, 0.300000000000,
4.484180e+00,-0.176000000000, -17.800000000000, -1.300000000000, 0.380000000000,
4.484200e+00,-0.172000000000, -17.800000000000, -1.280000000000, 0.320000000000,
4.484220e+00,-0.172000000000, -17.800000000000, -1.280000000000, 0.360000000000,
4.484240e+00,-0.176000000000, -17.600000000000, -1.260000000000, 0.320000000000,
4.484260e+00,-0.176000000000, -18.000000000000, -1.300000000000, 0.340000000000,
4.484280e+00,-0.176000000000, -17.800000000000, -1.320000000000, 0.360000000000,
4.484300e+00,-0.172000000000, -17.600000000000, -1.320000000000, 0.360000000000,
4.484320e+00,-0.176000000000, -17.600000000000, -1.320000000000, 0.360000000000,
4.484340e+00,-0.172000000000, -17.600000000000, -1.280000000000, 0.320000000000,
4.484360e+00,-0.176000000000, -17.600000000000, -1.300000000000, 0.340000000000,
4.484380e+00,-0.172000000000, -17.800000000000, -1.320000000000, 0.340000000000,
4.484400e+00,-0.176000000000, -17.800000000000, -1.340000000000, 0.340000000000,
4.484420e+00,-0.176000000000, -17.600000000000, -1.340000000000, 0.340000000000,
4.484440e+00,-0.176000000000, -17.800000000000, -1.320000000000, 0.320000000000,
4.484460e+00,-0.176000000000, -17.600000000000, -1.320000000000, 0.320000000000,
4.484480e+00,-0.176000000000, -17.800000000000, -1.360000000000, 0.320000000000,
4.484500e+00,-0.176000000000, -17.800000000000, -1.360000000000, 0.340000000000,
4.484520e+00,-0.176000000000, -17.800000000000, -1.380000000000, 0.320000000000,
4.484540e+00,-0.176000000000, -17.600000000000, -1.340000000000, 0.340000000000,
4.484560e+00,-0.176000000000, -17.600000000000, -1.340000000000, 0.340000000000,
4.484580e+00,-0.180000000000, -17.600000000000, -1.380000000000, 0.320000000000,
4.484600e+00,-0.180000000000, -17.600000000000, -1.360000000000, 0.300000000000,
4.484620e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.300000000000,
4.484640e+00,-0.176000000000, -17.600000000000, -1.400000000000, 0.320000000000,
4.484660e+00,-0.176000000000, -17.600000000000, -1.380000000000, 0.320000000000,
4.484680e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.320000000000,
4.484700e+00,-0.176000000000, -17.600000000000, -1.380000000000, 0.300000000000,
4.484720e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.320000000000,
4.484740e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.320000000000,
4.484760e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.300000000000,
4.484780e+00,-0.180000000000, -17.600000000000, -1.400000000000, 0.300000000000,
4.484800e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.484820e+00,-0.176000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484840e+00,-0.180000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484860e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.320000000000,
4.484880e+00,-0.176000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484900e+00,-0.184000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484920e+00,-0.176000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484940e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.484960e+00,-0.176000000000, -17.600000000000, -1.420000000000, 0.300000000000,
4.484980e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.485000e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.485020e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.485040e+00,-0.184000000000, -17.600000000000, -1.440000000000, 0.280000000000,
4.485060e+00,-0.180000000000, -17.600000000000, -1.460000000000, 0.300000000000,
4.485080e+00,-0.180000000000, -17.600000000000, -1.460000000000, 0.300000000000,
4.485100e+00,-0.184000000000, -17.600000000000, -1.440000000000, 0.320000000000,
4.485120e+00,-0.180000000000, -17.600000000000, -1.440000000000, 0.300000000000,
4.485140e+00,-0.184000000000, -17.600000000000, -1.460000000000, 0.260000000000,
4.485160e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.280000000000,
4.485180e+00,-0.180000000000, -17.600000000000, -1.460000000000, 0.300000000000,
4.485200e+00,-0.180000000000, -17.600000000000, -1.480000000000, 0.320000000000,
4.485220e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.300000000000,
4.485240e+00,-0.180000000000, -17.600000000000, -1.480000000000, 0.260000000000,
4.485260e+00,-0.180000000000, -17.600000000000, -1.480000000000, 0.280000000000,
4.485280e+00,-0.184000000000, -17.600000000000, -1.460000000000, 0.280000000000,
4.485300e+00,-0.180000000000, -17.600000000000, -1.480000000000, 0.320000000000,
4.485320e+00,-0.180000000000, -17.600000000000, -1.460000000000, 0.300000000000,
4.485340e+00,-0.184000000000, -17.600000000000, -1.460000000000, 0.300000000000,
4.485360e+00,-0.188000000000, -17.400000000000, -1.460000000000, 0.300000000000,
4.485380e+00,-0.184000000000, -17.600000000000, -1.500000000000, 0.300000000000,
4.485400e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.320000000000,
4.485420e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.320000000000,
4.485440e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.280000000000,
4.485460e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.485480e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.300000000000,
4.485500e+00,-0.188000000000, -17.600000000000, -1.500000000000, 0.320000000000,
4.485520e+00,-0.184000000000, -17.600000000000, -1.480000000000, 0.300000000000,
4.485540e+00,-0.184000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.485560e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.485580e+00,-0.184000000000, -17.600000000000, -1.500000000000, 0.320000000000,
4.485600e+00,-0.184000000000, -17.600000000000, -1.500000000000, 0.320000000000,
4.485620e+00,-0.184000000000, -17.400000000000, -1.520000000000, 0.340000000000,
4.485640e+00,-0.184000000000, -17.400000000000, -1.520000000000, 0.340000000000,
4.485660e+00,-0.184000000000, -17.600000000000, -1.520000000000, 0.340000000000,
4.485680e+00,-0.188000000000, -17.600000000000, -1.500000000000, 0.340000000000,
4.485700e+00,-0.188000000000, -17.600000000000, -1.540000000000, 0.340000000000,
4.485720e+00,-0.188000000000, -17.400000000000, -1.520000000000, 0.360000000000,
4.485740e+00,-0.188000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.485760e+00,-0.188000000000, -17.600000000000, -1.500000000000, 0.340000000000,
4.485780e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.340000000000,
4.485800e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.340000000000,
4.485820e+00,-0.188000000000, -17.400000000000, -1.520000000000, 0.320000000000,
4.485840e+00,-0.184000000000, -17.400000000000, -1.500000000000, 0.340000000000,
4.485860e+00,-0.184000000000, -17.400000000000, -1.520000000000, 0.320000000000,
4.485880e+00,-0.188000000000, -17.600000000000, -1.540000000000, 0.340000000000,
4.485900e+00,-0.184000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.485920e+00,-0.192000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.485940e+00,-0.188000000000, -17.400000000000, -1.520000000000, 0.340000000000,
4.485960e+00,-0.188000000000, -17.400000000000, -1.520000000000, 0.320000000000,
4.485980e+00,-0.188000000000, -17.400000000000, -1.540000000000, 0.320000000000,
4.486000e+00,-0.192000000000, -17.600000000000, -1.500000000000, 0.360000000000,
4.486020e+00,-0.192000000000, -17.400000000000, -1.540000000000, 0.340000000000,
4.486040e+00,-0.192000000000, -17.600000000000, -1.500000000000, 0.340000000000,
4.486060e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.486080e+00,-0.188000000000, -17.400000000000, -1.560000000000, 0.320000000000,
4.486100e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.486120e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.486140e+00,-0.188000000000, -17.400000000000, -1.500000000000, 0.340000000000,
4.486160e+00,-0.188000000000, -17.600000000000, -1.500000000000, 0.300000000000,
4.486180e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.486200e+00,-0.188000000000, -17.600000000000, -1.520000000000, 0.340000000000,
4.486220e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.486240e+00,-0.192000000000, -17.400000000000, -1.520000000000, 0.300000000000,
4.486260e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.486280e+00,-0.188000000000, -17.600000000000, -1.500000000000, 0.300000000000,
4.486300e+00,-0.192000000000, -17.400000000000, -1.540000000000, 0.280000000000,
4.486320e+00,-0.192000000000, -17.600000000000, -1.520000000000, 0.320000000000,
4.486340e+00,-0.192000000000, -17.400000000000, -1.520000000000, 0.320000000000,
4.486360e+00,-0.192000000000, -17.400000000000, -1.480000000000, 0.320000000000,
4.486380e+00,-0.188000000000, -17.400000000000, -1.500000000000, 0.280000000000,
4.486400e+00,-0.192000000000, -17.400000000000, -1.480000000000, 0.340000000000,
4.486420e+00,-0.192000000000, -17.400000000000, -1.480000000000, 0.300000000000,
4.486440e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.300000000000,
4.486460e+00,-0.192000000000, -17.400000000000, -1.480000000000, 0.300000000000,
4.486480e+00,-0.192000000000, -17.400000000000, -1.460000000000, 0.320000000000,
4.486500e+00,-0.196000000000, -17.400000000000, -1.500000000000, 0.320000000000,
4.486520e+00,-0.192000000000, -17.400000000000, -1.500000000000, 0.300000000000,
4.486540e+00,-0.196000000000, -17.400000000000, -1.460000000000, 0.320000000000,
4.486560e+00,-0.192000000000, -17.400000000000, -1.480000000000, 0.300000000000,
4.486580e+00,-0.192000000000, -17.400000000000, -1.440000000000, 0.300000000000,
4.486600e+00,-0.192000000000, -17.400000000000, -1.440000000000, 0.300000000000,
4.486620e+00,-0.196000000000, -17.400000000000, -1.460000000000, 0.300000000000,
4.486640e+00,-0.192000000000, -17.400000000000, -1.420000000000, 0.300000000000,
4.486660e+00,-0.192000000000, -17.400000000000, -1.460000000000, 0.300000000000,
4.486680e+00,-0.196000000000, -17.400000000000, -1.440000000000, 0.300000000000,
4.486700e+00,-0.196000000000, -17.400000000000, -1.480000000000, 0.320000000000,
4.486720e+00,-0.196000000000, -17.400000000000, -1.480000000000, 0.340000000000,
4.486740e+00,-0.192000000000, -17.400000000000, -1.460000000000, 0.300000000000,
4.486760e+00,-0.196000000000, -17.400000000000, -1.420000000000, 0.320000000000,
