Time [s],CH0 [V],CH1 [V],
4.488040e-01,-0.026400000000, -8.400000000000,
4.488060e-01,-0.026400000000, -8.480000000000,
4.488080e-01,-0.027200000000, -8.400000000000,
4.488100e-01,-0.026800000000, -8.400000000000,
4.488120e-01,-0.023600000000, -8.480000000000,
4.488140e-01,-0.026800000000, -8.400000000000,
4.488160e-01,-0.026800000000, -8.400000000000,
4.488180e-01,-0.026400000000, -8.400000000000,
4.488200e-01,-0.025200000000, -8.400000000000,
4.488220e-01,-0.024400000000, -8.320000000000,
4.488240e-01,-0.026000000000, -8.400000000000,
4.488260e-01,-0.026000000000, -8.400000000000,
4.488280e-01,-0.026400000000, -8.400000000000,
4.488300e-01,-0.024000000000, -8.480000000000,
4.488320e-01,-0.024400000000, -8.400000000000,
4.488340e-01,-0.025600000000, -8.320000000000,
4.488360e-01,-0.026800000000, -8.320000000000,
4.488380e-01,-0.026400000000, -8.320000000000,
4.488400e-01,-0.026400000000, -8.480000000000,
4.488420e-01,-0.025600000000, -8.320000000000,
4.488440e-01,-0.026800000000, -8.480000000000,
4.488460e-01,-0.026000000000, -8.320000000000,
4.488480e-01,-0.025600000000, -8.400000000000,
4.488500e-01,-0.024000000000, -8.320000000000,
4.488520e-01,-0.024000000000, -8.320000000000,
4.488540e-01,-0.024800000000, -8.320000000000,
4.488560e-01,-0.027600000000, -8.320000000000,
4.488580e-01,-0.026800000000, -8.400000000000,
4.488600e-01,-0.024800000000, -8.320000000000,
4.488620e-01,-0.023600000000, -8.320000000000,
4.488640e-01,-0.024800000000, -8.320000000000,
4.488660e-01,-0.027600000000, -8.400000000000,
4.488680e-01,-0.027600000000, -8.400000000000,
4.488700e-01,-0.025200000000, -8.320000000000,
4.488720e-01,-0.024400000000, -8.400000000000,
4.488740e-01,-0.025200000000, -8.320000000000,
4.488760e-01,-0.025200000000, -8.320000000000,
4.488780e-01,-0.025600000000, -8.400000000000,
4.488800e-01,-0.025200000000, -8.400000000000,
4.488820e-01,-0.024800000000, -8.320000000000,
4.488840e-01,-0.023600000000, -8.400000000000,
4.488860e-01,-0.025200000000, -8.320000000000,
4.488880e-01,-0.026000000000, -8.400000000000,
4.488900e-01,-0.025600000000, -8.320000000000,
4.488920e-01,-0.024000000000, -8.400000000000,
4.488940e-01,-0.024400000000, -8.320000000000,
4.488960e-01,-0.023200000000, -8.400000000000,
4.488980e-01,-0.024000000000, -8.320000000000,
4.489000e-01,-0.025200000000, -8.320000000000,
4.489020e-01,-0.024000000000, -8.400000000000,
4.489040e-01,-0.024800000000, -8.320000000000,
4.489060e-01,-0.024400000000, -8.400000000000,
4.489080e-01,-0.025600000000, -8.400000000000,
4.489100e-01,-0.025200000000, -8.320000000000,
4.489120e-01,-0.026000000000, -8.320000000000,
4.489140e-01,-0.026000000000, -8.400000000000,
4.489160e-01,-0.024000000000, -8.400000000000,
4.489180e-01,-0.024800000000, -8.400000000000,
4.489200e-01,-0.024400000000, -8.320000000000,
4.489220e-01,-0.023600000000, -8.400000000000,
4.489240e-01,-0.024000000000, -8.240000000000,
4.489260e-01,-0.025200000000, -8.320000000000,
4.489280e-01,-0.024800000000, -8.320000000000,
4.489300e-01,-0.024800000000, -8.400000000000,
4.489320e-01,-0.024400000000, -8.400000000000,
4.489340e-01,-0.023600000000, -8.400000000000,
4.489360e-01,-0.025600000000, -8.240000000000,
4.489380e-01,-0.026000000000, -8.320000000000,
4.489400e-01,-0.025200000000, -8.320000000000,
4.489420e-01,-0.025200000000, -8.400000000000,
4.489440e-01,-0.025200000000, -8.240000000000,
4.489460e-01,-0.025600000000, -8.400000000000,
4.489480e-01,-0.026400000000, -8.320000000000,
4.489500e-01,-0.027600000000, -8.320000000000,
4.489520e-01,-0.028000000000, -8.320000000000,
4.489540e-01,-0.026000000000, -8.320000000000,
4.489560e-01,-0.025200000000, -8.320000000000,
4.489580e-01,-0.026800000000, -8.240000000000,
4.489600e-01,-0.028000000000, -8.400000000000,
4.489620e-01,-0.027200000000, -8.240000000000,
4.489640e-01,-0.026400000000, -8.320000000000,
4.489660e-01,-0.026000000000, -8.320000000000,
4.489680e-01,-0.027200000000, -8.320000000000,
4.489700e-01,-0.027600000000, -8.400000000000,
4.489720e-01,-0.027200000000, -8.240000000000,
4.489740e-01,-0.026800000000, -8.320000000000,
4.489760e-01,-0.028400000000, -8.320000000000,
4.489780e-01,-0.027600000000, -8.240000000000,
4.489800e-01,-0.027200000000, -8.400000000000,
4.489820e-01,-0.025200000000, -8.400000000000,
4.489840e-01,-0.026000000000, -8.240000000000,
4.489860e-01,-0.025200000000, -8.400000000000,
4.489880e-01,-0.026000000000, -8.240000000000,
4.489900e-01,-0.027600000000, -8.320000000000,
4.489920e-01,-0.026400000000, -8.240000000000,
4.489940e-01,-0.024800000000, -8.320000000000,
4.489960e-01,-0.024800000000, -8.240000000000,
4.489980e-01,-0.025200000000, -8.400000000000,
4.490000e-01,-0.026400000000, -8.400000000000,
4.490020e-01,-0.026000000000, -8.240000000000,
4.490040e-01,-0.024400000000, -8.320000000000,
4.490060e-01,-0.024400000000, -8.320000000000,
4.490080e-01,-0.026400000000, -8.320000000000,
4.490100e-01,-0.026000000000, -8.320000000000,
4.490120e-01,-0.025200000000, -8.240000000000,
4.490140e-01,-0.025200000000, -8.320000000000,
4.490160e-01,-0.024000000000, -8.320000000000,
4.490180e-01,-0.025200000000, -8.400000000000,
4.490200e-01,-0.026000000000, -8.240000000000,
4.490220e-01,-0.026800000000, -8.240000000000,
4.490240e-01,-0.023600000000, -8.240000000000,
4.490260e-01,-0.021600000000, -8.240000000000,
4.490280e-01,-0.022800000000, -8.320000000000,
4.490300e-01,-0.024400000000, -8.240000000000,
4.490320e-01,-0.025200000000, -8.400000000000,
4.490340e-01,-0.025600000000, -8.400000000000,
4.490360e-01,-0.023200000000, -8.240000000000,
4.490380e-01,-0.023200000000, -8.240000000000,
4.490400e-01,-0.024400000000, -8.240000000000,
4.490420e-01,-0.026400000000, -8.160000000000,
4.490440e-01,-0.026000000000, -8.320000000000,
4.490460e-01,-0.024000000000, -8.240000000000,
4.490480e-01,-0.022400000000, -8.320000000000,
4.490500e-01,-0.025200000000, -8.240000000000,
4.490520e-01,-0.025200000000, -8.320000000000,
4.490540e-01,-0.025200000000, -8.240000000000,
4.490560e-01,-0.024400000000, -8.240000000000,
4.490580e-01,-0.024400000000, -8.240000000000,
4.490600e-01,-0.025200000000, -8.240000000000,
4.490620e-01,-0.024800000000, -8.320000000000,
4.490640e-01,-0.024400000000, -8.160000000000,
4.490660e-01,-0.023600000000, -8.240000000000,
4.490680e-01,-0.022400000000, -8.320000000000,
4.490700e-01,-0.022800000000, -8.400000000000,
4.490720e-01,-0.025600000000, -8.320000000000,
4.490740e-01,-0.024800000000, -8.240000000000,
4.490760e-01,-0.022400000000, -8.320000000000,
4.490780e-01,-0.023200000000, -8.240000000000,
4.490800e-01,-0.024800000000, -8.240000000000,
4.490820e-01,-0.024800000000, -8.160000000000,
4.490840e-01,-0.024000000000, -8.320000000000,
4.490860e-01,-0.022800000000, -8.240000000000,
4.490880e-01,-0.024400000000, -8.240000000000,
4.490900e-01,-0.023200000000, -8.240000000000,
4.490920e-01,-0.020800000000, -8.320000000000,
4.490940e-01,-0.022000000000, -8.240000000000,
4.490960e-01,-0.023600000000, -8.320000000000,
4.490980e-01,-0.024000000000, -8.160000000000,
4.491000e-01,-0.024000000000, -8.320000000000,
4.491020e-01,-0.022800000000, -8.320000000000,
4.491040e-01,-0.023600000000, -8.240000000000,
4.491060e-01,-0.025200000000, -8.320000000000,
4.491080e-01,-0.023600000000, -8.240000000000,
4.491100e-01,-0.021200000000, -8.320000000000,
4.491120e-01,-0.020800000000, -8.320000000000,
4.491140e-01,-0.022400000000, -8.240000000000,
